Date,DXY Index,ADXY Index,SPX Index,LQD US Equity,LF98TRUU Index,TLT US Equity,USGG2YR Index,CCMP Index,CRB CMDT Index,EUCRBRDT Index,LOCADY Comdty,XAU Curncy,AMZN US Equity
16/5/11,75.47,117.76,1329.47,111.02,1284.91,95.61,0.5204,2782.31,554,110.78,8710,1489.33,9.625
17/5/11,75.399,117.89,1328.98,111.17,1284.56,96.59,0.5202,2783.21,564.53,110.85,8863,1486.7,9.741
18/5/11,75.475,118.14,1340.68,110.89,1284.14,95.31,0.5523,2815,560.45,112.52,8896.5,1496.98,9.855
19/5/11,75.123,118.23,1343.6,111.08,1284.7,95.27,0.524,2823.31,560.23,111.78,9006.5,1493.28,9.94
20/5/11,75.435,118.22,1333.27,111,1284.88,95.32,0.5114,2803.32,560.26,112.78,8982.5,1512.23,9.933
23/5/11,76.104,117.57,1317.37,110.93,1283.71,95.78,0.5234,2758.9,555.63,110.06,8831,1517.1,9.811
24/5/11,75.882,117.87,1316.28,111.07,1283.69,96.14,0.5029,2746.16,555.17,112.42,8881.5,1526.64,9.664
25/5/11,75.932,117.81,1320.47,110.85,1282.43,95.69,0.5354,2761.38,559.08,115.2,9019,1525.35,9.613
26/5/11,75.549,117.95,1325.69,111.33,1282.53,96.51,0.4843,2782.92,561.18,115.17,8990.5,1519.2,9.75
27/5/11,74.954,118.28,1331.1,111.45,1282.28,96.47,0.4764,2796.86,561.91,115.19,9151,1536.4,9.707
30/5/11,74.958,118.4,1331.1,111.45,1282.28,96.47,0.4764,2796.86,561.91,114.77,9151,1538.46,9.707
31/5/11,74.638,118.57,1345.2,111.44,1283.92,96.69,0.4685,2835.3,564.53,116.73,9224.5,1535.73,9.835
1/6/11,74.677,118.37,1314.55,111.57,1284.75,97.64,0.4331,2769.19,564.54,114.31,9171,1539.83,9.62
2/6/11,74.333,118.61,1312.94,110.56,1282.81,95.78,0.4566,2773.31,565.88,115.79,9037.5,1533.65,9.683
3/6/11,73.783,118.73,1300.16,110.8,1280.66,96.33,0.4248,2732.78,563.15,115.9,9016,1542.28,9.416
6/6/11,73.952,118.6,1286.17,110.61,1280.49,95.6,0.4207,2702.56,559.42,114.03,9098,1544.58,9.285
7/6/11,73.521,118.73,1284.94,110.99,1279.03,96.04,0.4047,2701.56,558.5,116.68,9092,1544.13,9.378
8/6/11,73.93,118.42,1279.56,111.06,1276.86,96.79,0.3808,2675.38,560.85,117.43,8970.5,1537.6,9.403
9/6/11,74.192,118.58,1289,110.76,1274.38,96.4,0.4164,2684.87,562.62,119.35,8950.5,1543.98,9.484
10/6/11,74.795,118.28,1270.98,110.63,1273.81,97.14,0.3981,2643.73,562.63,118.2,9000.5,1531.27,9.327
13/6/11,74.512,118.23,1271.83,110.75,1271.9,96.65,0.3919,2639.69,560.21,118.31,8895,1515.65,9.314
14/6/11,74.332,118.49,1287.87,110.42,1271.14,95.19,0.4398,2678.72,560.64,119.54,9010,1523.98,9.498
15/6/11,75.601,118.12,1265.42,111.03,1270.39,96.92,0.3756,2631.46,560.32,114.12,9147,1530.98,9.299
16/6/11,75.752,117.98,1267.64,110.82,1266.1,97.36,0.3795,2623.7,556.25,114.33,9011.5,1529.58,9.183
17/6/11,74.988,118.49,1271.5,110.86,1265.06,96.9,0.3749,2616.48,556.91,113.49,9101.5,1539.4,9.319
20/6/11,75.029,118.21,1278.36,110.88,1262.69,97.02,0.3707,2629.66,554.79,111.78,8935,1540.6,9.386
21/6/11,74.541,118.53,1295.52,110.85,1263.16,96.59,0.3665,2687.26,555.84,111.15,9060,1546.28,9.712
22/6/11,74.783,118.6,1287.14,111,1265.22,96.65,0.3703,2669.19,552.96,113.87,9007,1548.95,9.582
23/6/11,75.447,118.26,1283.5,111.29,1263.95,97.39,0.3418,2686.75,551.18,109.09,8978.5,1521.4,9.708
24/6/11,75.665,118.15,1268.45,111.35,1264.07,96.98,0.329,2652.89,550.81,106.15,9045,1502.55,9.628
27/6/11,75.392,118.05,1280.1,110.99,1262.87,95.65,0.3939,2688.28,549.36,106.38,9000.5,1497.93,10.063
28/6/11,75.063,118.26,1296.67,110.22,1262.75,94.88,0.4732,2729.31,551.03,108.69,8995.5,1501.25,10.118
29/6/11,74.691,118.6,1307.41,109.97,1266.32,94.25,0.4614,2740.49,552.29,112.4,9176,1512.33,10.209
30/6/11,74.303,118.85,1320.64,110.13,1271.42,94.1,0.4576,2773.52,550.3,111.68,9301,1500.18,10.225
1/7/11,74.349,118.97,1339.67,109.71,1273.27,93.63,0.4719,2816.03,548.02,111.38,9405,1487.43,10.475
4/7/11,74.275,119.09,1339.67,109.71,1273.27,93.63,0.4719,2816.03,548.02,111.23,9411,1496.2,10.475
5/7/11,74.691,118.95,1337.88,110.1,1276.79,93.84,0.4265,2825.77,550.9,113.53,9405.5,1515.7,10.66
6/7/11,75.122,118.92,1339.23,110.33,1277.56,94.32,0.4226,2834.02,550.96,113.92,9432,1528.98,10.71
7/7/11,74.957,119.23,1353.22,110.36,1280.64,94.04,0.4683,2872.66,553.38,118.41,9537,1532.36,10.837
8/7/11,75.179,119.25,1343.8,111.07,1281.75,95.37,0.3909,2859.81,552.4,117.78,9713,1544.15,10.914
11/7/11,75.989,118.83,1319.49,111.44,1278.94,96.8,0.3551,2802.62,548.17,116.81,9556,1553.48,10.628
12/7/11,75.809,118.86,1313.64,111.53,1277.14,97.13,0.351,2781.91,547.37,116.46,9500.5,1567.76,10.561
13/7/11,75.208,119.26,1317.72,111.81,1279.18,97.4,0.351,2796.92,552.36,117.6,9658.5,1582.38,10.675
14/7/11,75.253,119.27,1308.87,111.12,1279.69,96.01,0.367,2762.67,555.81,116.88,9655,1587.23,10.519
15/7/11,75.126,119.23,1316.14,111.37,1280.78,96.17,0.3529,2789.8,554.02,117.72,9606,1593.6,10.644
18/7/11,75.483,119.12,1305.44,110.94,1280.15,95.24,0.3629,2765.11,552.47,116.44,9690,1604.79,10.577
19/7/11,75.221,119.42,1326.73,111.48,1280.56,97.22,0.371,2826.52,554.61,117.37,9755,1588.5,10.903
20/7/11,74.792,119.49,1325.84,111.22,1282.08,96.07,0.379,2814.23,555.44,117.95,9765.5,1600.4,10.778
21/7/11,74.015,119.68,1343.8,111.05,1284.25,95.33,0.3993,2834.43,555.47,117.65,9607,1590.55,10.661
22/7/11,74.201,119.78,1345.02,111.5,1286.65,96.05,0.3872,2858.83,556.24,118.29,9698,1601.33,10.826
25/7/11,74.064,119.73,1337.43,110.97,1287.38,95,0.4075,2842.8,553.78,117.45,9620,1614.02,10.675
26/7/11,73.474,120.09,1331.94,111.46,1288.49,95.65,0.3872,2839.96,556.16,117.75,9778,1619.32,10.709
27/7/11,74.087,119.87,1304.89,111.13,1287.31,95.66,0.4419,2764.79,557.04,117.11,9736,1613.47,11.126
28/7/11,74.222,120.03,1300.67,111.37,1286.78,96.02,0.4183,2766.25,556.13,117.14,9744,1615.95,11.195
29/7/11,73.897,119.97,1292.28,112.37,1286.16,97.92,0.3554,2756.38,554.05,116.81,9731,1627.05,11.126
1/8/11,74.262,120.17,1286.94,112.28,1286.54,98.58,0.3671,2744.61,556.3,116.25,9827,1619.38,11.066
2/8/11,74.513,119.68,1254.05,113.22,1282.6,101.54,0.3159,2669.24,557.77,115.32,9630,1659.4,10.585
3/8/11,74.044,119.84,1260.34,113.18,1278.65,101.74,0.3336,2693.07,554.43,112.95,9549.5,1661.72,10.498
4/8/11,75.124,118.86,1200.07,114,1270.29,105.36,0.2547,2556.39,551.37,107.36,9452,1646.52,10.074
5/8/11,74.598,119.26,1199.38,112.59,1261.62,102.32,0.2878,2532.41,548.15,109.76,9190,1663.95,10.135
8/8/11,74.791,118.55,1119.46,111.52,1238.58,105.55,0.2599,2357.69,541.53,103.46,9039,1719.45,9.685
9/8/11,74.605,119.17,1172.53,112.516,1228.75,105.87,0.1924,2482.52,541.35,104.1,8851,1740.95,10.255
10/8/11,74.636,118.85,1120.76,113.53,1224.6,109.02,0.1803,2381.05,541.38,105.36,8853.5,1793.27,9.707
11/8/11,74.677,119.6,1172.64,111.2,1215.67,103.52,0.184,2492.68,539.15,107.7,8802,1763.92,9.918
12/8/11,74.607,119.38,1178.81,112.47,1225.23,105.57,0.1872,2507.98,540.76,107.34,8851,1746.68,10.115
15/8/11,73.836,119.88,1204.49,112.68,1233.16,104.5,0.1909,2555.2,543.51,109.77,8824,1766.02,10.147
16/8/11,74.01,119.73,1192.76,113.09,1236.22,106.23,0.1826,2523.45,541.12,109.54,8760,1785.55,9.884
17/8/11,73.674,119.76,1193.89,113.4,1239.82,108.09,0.1904,2511.48,542.66,110.65,8870,1791.25,9.797
18/8/11,74.244,119,1140.65,113.55,1233.91,110.31,0.1901,2380.43,539.89,106.93,8803,1823.9,9.126
19/8/11,74.009,119.22,1123.53,113.41,1230.41,111.2,0.1893,2341.84,539.91,109.53,8781.5,1852.07,8.947
22/8/11,74.074,119.2,1123.82,112.99,1228.96,110.92,0.2012,2345.38,539.06,108.86,8811.5,1897.46,8.877
23/8/11,73.894,119.47,1162.35,111.7,1220.62,109.39,0.2171,2446.06,540.57,110.3,8858.5,1828.63,9.678
24/8/11,74.012,119.14,1177.6,110.38,1217.76,106.28,0.2269,2467.69,538.56,110.59,8832,1759.13,9.686
25/8/11,74.279,118.88,1159.27,110.99,1220.17,107.43,0.2072,2419.63,537.85,111.12,8907.5,1774.45,9.602
26/8/11,73.814,119.34,1176.8,111.04,1219.3,108.49,0.1876,2479.85,541.57,111.9,9090.5,1827.15,9.964
29/8/11,73.721,119.4,1210.09,111.4,1222.89,106.99,0.2033,2562.11,543.02,113.08,9090.5,1788.4,10.327
30/8/11,73.946,119.45,1212.92,111.99,1226.21,108.71,0.1955,2576.11,543.48,114.79,9128,1835.52,10.546
31/8/11,74.117,119.65,1218.89,112.33,1234.68,107.03,0.1995,2579.46,544.28,115.21,9197,1825.55,10.762
1/9/11,74.479,119.64,1204.42,112,1238.88,108.97,0.18,2546.04,541.22,116.35,9101,1826.1,10.627
2/9/11,74.756,119.64,1173.97,112.69,1239.02,112.51,0.1961,2480.33,541.84,114.69,9050.5,1882.96,10.5
5/9/11,75.112,119.4,1173.97,112.69,1239.02,112.51,0.1961,2480.33,541.84,112.13,8935,1900.2,10.5
6/9/11,75.952,119.19,1165.24,113.35,1229.92,113.68,0.1962,2473.83,541.33,113.63,8919.5,1875.25,10.809
7/9/11,75.467,119.38,1198.62,113.57,1234.28,111.51,0.2002,2548.94,541.75,116.85,8970.5,1817.71,10.995
8/9/11,76.246,119.09,1185.9,113.47,1236.37,112.51,0.1884,2529.14,542.1,117.95,9041,1870.2,10.863
9/9/11,77.192,118.39,1154.23,113.59,1234.8,113.71,0.1688,2467.99,540.71,114.71,8904.5,1855.57,10.57
12/9/11,77.578,117.66,1162.27,112.9,1227.11,113.83,0.2047,2495.09,538.5,113.64,8645.5,1815.25,10.828
13/9/11,76.919,117.69,1172.87,112.88,1225.88,112.21,0.2009,2532.15,535.94,112.55,8757.5,1833.67,10.977
14/9/11,76.833,117.53,1188.68,112.83,1228.5,113.16,0.185,2572.55,536.15,111.72,8719.5,1819.8,11.128
15/9/11,76.241,117.7,1209.11,112.44,1229.93,111.43,0.1891,2607.07,535.35,116.79,8709.5,1788.72,11.339
16/9/11,76.599,117.63,1216.01,112.44,1232.87,112.24,0.1652,2622.31,533.61,116.41,8781.5,1811.38,11.965
19/9/11,77.146,116.4,1204.09,113.06,1231.79,114.38,0.1532,2612.83,529.29,113.69,8415,1778.85,12.085
20/9/11,77.03,116.54,1202.09,113.11,1232.44,114.86,0.1613,2590.24,527.43,112.79,8397.5,1803.69,11.663
21/9/11,77.342,115.89,1166.76,113.37,1232.05,118.66,0.1936,2538.19,526.14,114.43,8221,1782.3,11.594
22/9/11,78.455,114.22,1129.56,113.59,1220.51,123.12,0.1978,2455.67,517.13,109.96,7790.5,1740.39,11.162
23/9/11,78.501,115.16,1136.43,112.89,1215.43,120.83,0.2164,2483.23,514.01,109.13,7290,1656.74,11.181
26/9/11,78.363,115.05,1162.95,112.68,1212.89,118.89,0.2267,2516.69,514.28,107.26,7226,1626.88,11.493
27/9/11,77.506,115.5,1175.38,112.32,1213.8,117.07,0.235,2546.83,513.38,108.95,7528,1650.72,11.211
28/9/11,77.852,114.83,1151.06,111.87,1209.45,117.03,0.2465,2491.58,509.49,109.5,7416,1609.16,11.486
29/9/11,78.028,114.84,1160.4,111.75,1204.24,117.84,0.2582,2480.76,507.87,106.44,6975.5,1614.69,11.122
30/9/11,78.553,114.64,1131.42,112.31,1194.32,120.8,0.243,2415.4,503.56,104.26,7131.5,1623.79,10.811
3/10/11,79.431,114.42,1099.23,112.1,1184.39,123.81,0.2314,2335.83,503.56,103.9,6795,1658.3,10.599
4/10/11,79.597,114.82,1123.95,111.12,1165.22,122.24,0.2513,2404.82,502.79,102.18,6785,1623.82,10.625
5/10/11,78.919,114.96,1144.03,111.58,1167.71,121.36,0.2554,2460.51,504.72,103.15,6860.5,1640.85,10.975
6/10/11,78.634,115.07,1164.97,111.13,1179.77,119.12,0.2635,2506.82,505.86,105.9,7095.5,1651.36,11.076
7/10/11,78.726,115.32,1155.46,111.03,1185.4,118.24,0.2882,2479.35,504.62,105.87,7250,1637.85,11.237
10/10/11,77.494,116.11,1194.89,111.24,1185.4,116.57,0.2882,2566.05,503.34,108.63,7314,1676.65,11.566
11/10/11,77.585,115.48,1195.54,111.54,1194.22,116.18,0.3004,2583.03,507.98,109.34,7215.5,1662.3,11.774
12/10/11,76.994,116.08,1207.25,111.71,1206.28,114.49,0.2846,2604.73,507.45,110.18,7419,1676.3,11.841
13/10/11,76.996,115.7,1203.66,111.81,1209.68,115.63,0.2768,2620.24,507.06,112.16,7328,1668.05,11.808
14/10/11,76.623,116.14,1224.58,111.74,1214.53,113.95,0.2654,2667.85,507.06,115.5,7500.5,1680.95,12.336
17/10/11,77.146,115.97,1200.86,111.66,1218.82,115.92,0.2656,2614.92,508.42,111.68,7566,1670.8,12.117
18/10/11,77.138,116.14,1225.38,112.05,1219.63,115.2,0.2658,2657.43,507.61,110.23,7271,1657.97,12.194
19/10/11,77.114,116.13,1209.88,112.34,1228.34,115.16,0.266,2604.04,507.35,109.65,7305.5,1640.75,11.577
20/10/11,76.974,115.76,1215.39,112.59,1231.13,114.34,0.2622,2598.62,503.93,110.87,6916.5,1620.66,11.681
21/10/11,76.395,115.8,1238.25,112.96,1239.21,113.13,0.2668,2637.46,503.95,110.78,7062,1641.85,11.739
24/10/11,76.028,116.23,1254.2,113.54,1246.03,113.32,0.2792,2699.44,506.4,112.15,7380.5,1653.48,11.881
25/10/11,76.122,116.39,1229.05,114.1,1252.07,116.2,0.2428,2638.42,510.69,112,7590.5,1705.27,11.358
26/10/11,76.246,116.27,1242,114.02,1253.29,114.17,0.2853,2650.67,508.88,111.09,7720.5,1724.64,9.92
27/10/11,74.879,117.45,1284.59,114,1265.17,110.3,0.3088,2738.63,509.92,113.24,8040,1744.95,10.339
28/10/11,75.067,117.59,1285.09,114.44,1268.45,111.46,0.2892,2737.15,510.91,110.83,7981.5,1743.42,10.866
31/10/11,76.166,117.11,1253.3,114.7,1265.89,115.88,0.2382,2684.41,510.23,109.52,7900.5,1714.7,10.676
1/11/11,77.261,116.23,1218.28,114.87,1255.68,119.45,0.2362,2606.96,507.15,108.91,7660,1719.55,10.605
2/11/11,77.017,116.55,1237.9,115.29,1259.12,117.96,0.2264,2639.98,506.75,109.53,7912,1737.8,10.781
3/11/11,76.672,116.96,1261.16,115.35,1262.23,116.34,0.2382,2697.97,506.31,111.02,7845,1763.67,10.915
4/11/11,76.962,116.89,1253.23,115.58,1263.36,116.48,0.2184,2686.15,501.99,112.55,7930,1754.65,10.824
7/11/11,76.962,116.83,1261.12,115.12,1263.43,117.22,0.2342,2695.25,504.01,114.61,7775.5,1794.9,10.85
8/11/11,76.586,116.95,1275.92,114.41,1263.14,115.72,0.2381,2727.49,503.56,115.27,7820.5,1786.32,10.9
9/11/11,77.926,115.94,1229.1,114.11,1255.03,118.12,0.2262,2621.65,500.53,112.22,7672,1769.7,10.561
10/11/11,77.743,116.02,1239.69,113.54,1253.47,116.36,0.23,2625.15,498.81,112.73,7456,1758.5,10.54
11/11/11,76.945,116.52,1263.86,113.34,1253.47,115.65,0.23,2678.75,499.23,113.76,7451,1788.63,10.869
14/11/11,77.569,116.03,1251.78,113.33,1254.35,117.51,0.23,2657.22,495.45,112.17,7731.5,1780.3,10.947
15/11/11,77.872,115.91,1257.81,113.22,1251.02,117.35,0.238,2686.2,497.27,112.57,7632,1780.9,10.892
16/11/11,78.016,115.74,1236.91,112.86,1250.07,118.42,0.242,2639.61,496.32,111.08,7592,1763.35,10.6
17/11/11,78.282,115.56,1216.13,111.97,1247.69,119.37,0.2621,2587.99,493.34,107.86,7501.5,1721.52,10.226
18/11/11,78.064,115.54,1215.65,112.15,1244.84,119.34,0.2782,2572.5,492.81,107.91,7582.5,1723.92,9.857
21/11/11,78.3,114.95,1192.98,111.69,1238.41,120.05,0.2621,2523.14,488.37,106.45,7301,1677.57,9.463
22/11/11,78.266,115.05,1188.04,111.4,1233.94,121.39,0.2578,2521.28,487.62,108.53,7398,1699.9,9.617
23/11/11,79.141,114.57,1161.79,110.83,1229.41,122.58,0.2618,2460.08,486.16,107.23,7176,1692.41,9.45
24/11/11,79.141,114.86,1161.79,110.83,1229.41,122.58,0.2618,2460.08,486.16,107.87,7271.5,1697.42,9.45
25/11/11,79.686,114.47,1158.67,110.39,1228.79,120.8,0.2735,2441.51,485.45,106.77,7196.5,1683.52,9.12
28/11/11,79.263,114.78,1192.55,110.44,1232.73,120.74,0.2539,2527.34,487.03,109.36,7381,1712.35,9.708
29/11/11,79.007,115.03,1195.19,110.19,1232.44,119.75,0.2539,2515.51,489,111.38,7448,1715.67,9.42
30/11/11,78.384,115.84,1246.96,110.69,1238.6,117.88,0.2539,2620.34,490,111.32,7405.5,1746.35,9.615
1/12/11,78.328,115.97,1244.58,110.56,1243.01,117,0.2539,2626.2,489,109.35,7801,1744.8,9.857
2/12/11,78.625,115.94,1244.28,111.5,1248.44,118.64,0.25,2626.93,488.68,110.35,7890,1746.59,9.802
5/12/11,78.57,115.95,1257.08,112.33,1253.91,118.4,0.2579,2655.76,487.68,109.5,7845,1722.67,9.812
6/12/11,78.499,115.81,1258.47,111.73,1255.63,117.27,0.254,2649.56,486.4,110.41,7766,1728.55,9.6
7/12/11,78.485,115.84,1261.01,112.43,1257.61,117.69,0.2342,2649.21,486.32,109.24,7809,1741.89,9.766
8/12/11,78.832,115.34,1234.35,112.05,1258.21,119.16,0.2183,2596.38,486.26,107.37,7800.5,1708.27,9.524
9/12/11,78.632,115.42,1255.19,111.62,1257.15,116.71,0.2221,2646.85,484.37,108.73,7800.5,1711.47,9.652
12/12/11,79.534,114.72,1236.47,111.63,1255.98,118.01,0.2221,2612.26,481.09,106.72,7611.5,1666.49,9.476
13/12/11,80.242,114.56,1225.73,112.01,1257.35,119.11,0.23,2579.27,479.77,108.96,7586,1631.5,9.026
14/12/11,80.589,114.23,1211.82,112.2,1255.92,121.36,0.238,2539.31,475.24,104.57,7350,1573.9,9.011
15/12/11,80.321,114.57,1215.75,112.38,1255.61,120.91,0.238,2541.01,474.54,103.83,7264,1570.52,9.063
16/12/11,80.256,114.9,1219.66,113.01,1257.06,122.32,0.2218,2555.33,475.3,104.06,7340,1598.95,9.063
19/12/11,80.25,114.41,1205.35,113.41,1258.59,123.87,0.2339,2523.14,475.45,104.33,7286.5,1594.35,8.967
20/12/11,79.882,115,1241.31,113.33,1260.7,120.78,0.2549,2603.73,476.02,107.63,7275,1615.69,9.126
21/12/11,80.022,115.03,1243.72,112.85,1261.94,119.1,0.2706,2577.97,476.7,108.93,7415.5,1615.17,8.718
22/12/11,79.964,115.16,1254,113.44,1264,119.6,0.2746,2599.45,476.67,108.86,7492.5,1606.07,8.952
23/12/11,79.93,115.25,1265.33,113.09,1265.13,118.27,0.2824,2618.64,478.67,109.25,7590,1606.88,8.864
26/12/11,79.921,115.29,1265.33,113.09,1265.13,118.27,0.2824,2618.64,478.67,109.25,7590,1607.25,8.864
27/12/11,79.797,115.1,1265.43,113.13,1266.92,118.45,0.2903,2625.2,479.8,109.82,7590,1592.95,8.814
28/12/11,80.497,114.95,1249.64,113.336,1268.87,120.64,0.2667,2589.98,479.95,108.27,7502,1556.8,8.695
29/12/11,80.486,114.96,1263.02,113.28,1270.22,120.86,0.2667,2613.74,480.99,108.33,7372,1545.65,8.693
30/12/11,80.178,115.16,1257.61,113.76,1271.5,121.25,0.2391,2605.15,482.01,107.58,7554,1564.91,8.655
2/1/12,80.28,115.21,1257.61,113.76,1271.5,121.25,0.2391,2605.15,482.01,107.58,7554,1566.37,8.655
3/1/12,79.611,115.65,1277.06,113.67,1277.59,119.43,0.255,2648.72,483.93,111.79,7661,1603.95,8.952
4/1/12,80.129,115.48,1277.3,113.76,1279.72,118.01,0.2592,2648.36,484.21,113.41,7652,1611.95,8.875
5/1/12,80.936,115.27,1281.06,113.27,1280.28,117.8,0.2593,2669.86,483.43,112.1,7471,1622.71,8.881
6/1/12,81.254,115.21,1277.81,113.71,1282.05,118.73,0.2559,2674.22,480.76,113.06,7515,1617.08,9.131
9/1/12,81.051,115.17,1280.7,113.54,1283.59,118.52,0.2442,2676.56,482.46,111.78,7503,1611.15,8.928
10/1/12,80.805,115.59,1292.08,113.86,1286.08,118.32,0.2404,2702.5,483,112.54,7641,1632.33,8.967
11/1/12,81.351,115.4,1292.48,113.84,1286.44,119.86,0.2286,2710.76,483.8,112.44,7689.5,1641.99,8.945
12/1/12,80.77,115.56,1295.5,114.1,1287.24,119.69,0.2287,2724.7,482.72,111.04,7946,1649.99,8.797
13/1/12,81.515,115.53,1289.09,114.51,1285.67,120.88,0.2213,2710.67,481.37,110.87,7965.5,1638.92,8.921
16/1/12,81.515,115.56,1289.09,114.51,1285.67,120.88,0.2213,2710.67,481.37,110.95,8021,1643.88,8.921
17/1/12,81.182,115.91,1293.67,114.86,1287.64,121.44,0.2174,2728.08,485.06,111.26,8185,1652.38,9.083
18/1/12,80.609,116.34,1308.04,114.63,1288.78,119.97,0.2255,2769.71,486.6,110.45,8156,1659.84,9.472
19/1/12,80.216,116.42,1314.5,114.6,1293.15,118.32,0.2338,2788.33,488,110.88,8350.5,1658.5,9.723
20/1/12,80.223,116.34,1315.38,114.31,1294.32,116.98,0.2403,2786.7,489.64,109.63,8230.5,1666.6,9.547
23/1/12,79.783,116.67,1316,114.14,1297.57,116.24,0.2344,2784.17,490.64,110.35,8333,1676.85,9.305
24/1/12,79.868,116.64,1314.66,114.55,1298.89,116.45,0.2345,2786.64,491.58,109.71,8267,1665.25,9.35
25/1/12,79.579,116.93,1326.05,114.94,1302.11,116.17,0.2226,2818.31,491.91,109.79,8271,1710.8,9.39
26/1/12,79.395,117.04,1318.43,115.84,1308.85,117.71,0.2108,2805.28,496.67,110.27,8560,1720.08,9.666
27/1/12,78.902,117.38,1316.33,116.01,1310.17,118.08,0.2108,2816.55,501.2,110.72,8610,1738.95,9.769
30/1/12,79.167,116.81,1313.01,115.86,1308.7,119.47,0.2108,2811.94,498.33,110.47,8399,1729.85,9.608
31/1/12,79.288,117.15,1312.41,116.2,1310.11,120.85,0.2147,2813.84,499,110.77,8485.5,1737.76,9.722
1/2/12,78.922,117.47,1324.09,116.27,1312.56,119.18,0.2225,2848.27,500.38,110.58,8351.5,1743.53,8.973
2/2/12,78.991,117.63,1325.54,116.51,1313.78,119.13,0.2225,2859.68,500.97,111.97,8339,1759.55,9.086
3/2/12,78.924,117.92,1344.9,116.34,1316.84,116.57,0.2302,2905.66,502.54,114.28,8320,1726.33,9.384
6/2/12,79.069,117.45,1344.33,116.64,1319.06,117.73,0.2302,2901.99,498.79,116.1,8463,1720.25,9.157
7/2/12,78.576,117.59,1347.05,116.42,1320.46,116.27,0.246,2904.08,497.73,117.72,8335.5,1745.45,9.21
8/2/12,78.641,117.81,1349.96,116.54,1322.95,116.36,0.254,2915.86,498.55,117.43,8586,1733.13,9.274
9/2/12,78.566,117.59,1351.95,116.17,1323.82,115.49,0.2619,2927.23,500.3,118.65,8520.5,1729.54,9.249
10/2/12,79.114,117.23,1342.64,116.06,1320.7,116.99,0.2739,2903.88,498.05,117.47,8591,1721.85,9.277
13/2/12,78.946,117.48,1351.77,116.46,1323.13,117.14,0.286,2931.39,497.01,117.9,8512,1722.25,9.58
14/2/12,79.58,117.19,1350.5,116.55,1323.44,117.76,0.282,2931.83,495.44,117.81,8405,1720.23,9.565
15/2/12,79.67,117.25,1343.23,116.39,1323.37,117.55,0.262,2915.83,494.72,119.93,8395.5,1728.18,9.224
16/2/12,79.348,117.21,1358.04,116.19,1321.75,116.61,0.2901,2959.85,495.31,121.61,8209.5,1728.25,8.997
17/2/12,79.331,117.35,1361.23,116.01,1324.73,116.58,0.2904,2951.78,495.92,121.35,8370,1723.49,9.125
20/2/12,79.331,117.5,1361.23,116.01,1324.73,116.58,0.2904,2951.78,495.92,121.18,8234,1734.93,9.125
21/2/12,79.044,117.4,1362.21,115.82,1327.36,115.29,0.2985,2948.57,497.71,122.6,8325,1759.25,9.113
22/2/12,79.211,117.35,1357.66,116.54,1329.13,116.742,0.297,2933.17,498.72,123.43,8391,1776.3,9.029
23/2/12,78.819,117.51,1363.46,116.7,1331.81,116.736,0.301,2956.98,500.23,125.98,8408,1780.78,8.945
24/2/12,78.352,117.48,1365.74,116.79,1335.7,117.5,0.3049,2963.75,501.63,126.65,8441,1772.35,8.957
27/2/12,78.568,117.38,1367.59,117.22,1337.13,118.54,0.2853,2966.16,501.08,124.75,8436,1767.65,8.927
28/2/12,78.273,117.55,1372.18,117.59,1339.15,118.15,0.2892,2986.76,502.72,122.46,8658,1784.25,9.19
29/2/12,78.737,117.65,1365.68,117.7,1341.22,117.43,0.2932,2966.89,503.46,123.9,8585,1696.76,8.985
1/3/12,78.789,117.71,1374.09,117.02,1342.17,116.06,0.2893,2988.97,503.72,126.37,8570,1718.25,9.002
2/3/12,79.403,117.56,1369.63,117.06,1342.86,117.15,0.2737,2976.19,503.97,124.39,8575,1712.45,8.965
5/3/12,79.3,117.33,1364.34,116.85,1340.53,116.22,0.2935,2950.48,505.47,124.29,8502,1706.32,9.013
6/3/12,79.866,116.81,1343.36,116.67,1332.38,117.63,0.2777,2910.32,501.19,122.75,8335.5,1674.38,9.055
7/3/12,79.712,117.09,1352.63,116.62,1333.88,116.91,0.3015,2935.69,499.74,124.11,8261,1684.91,9.189
8/3/12,79.139,117.37,1365.91,116.64,1336.24,115.74,0.3056,2970.42,500.01,125.58,8390,1699.85,9.382
9/3/12,80.041,117.42,1370.87,116.58,1337.86,115.97,0.3178,2988.34,501.98,125.83,8390.5,1713.85,9.216
12/3/12,79.89,117,1371.09,116.35,1339.04,115.95,0.3219,2983.66,503.32,125.55,8401.5,1701.34,9.17
13/3/12,80.193,117.04,1395.95,116.03,1340.71,113.91,0.346,3039.88,504.41,126.3,8530,1674.03,9.23
14/3/12,80.565,116.58,1394.28,114.65,1341.59,111.04,0.3862,3040.73,505.09,125.06,8468,1644.79,9.113
15/3/12,80.15,116.78,1402.6,114.4,1339.8,111.21,0.3623,3056.37,505.72,123.17,8490.5,1658.66,9.222
16/3/12,79.786,117.02,1404.17,114.57,1339.89,111.43,0.3587,3055.26,504.84,126.4,8620.5,1659.98,9.253
19/3/12,79.452,117.07,1409.75,114.41,1340.62,110.1,0.3791,3078.32,505.15,125.29,8575,1664.5,9.276
20/3/12,79.593,116.7,1405.52,114.34,1339.21,110.54,0.3914,3074.15,502.34,124.5,8437,1650.86,9.617
